,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
0,0,0,0,Proc R Soc Med,0,0,0,0,1/1/71,0,0
1,0,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,ENG,The Journal of infectious diseases,0,0,0,0,0,0,0
2,0,0,0,Indian journal of ophthalmology,0,0,0,0,0,0,0
3,0,"[Noninvasive prenatal diagnosis of trisomy 21, 18 and 13 using cell-free fetal DNA]",pol,0,0,0,0,0,0,"714-9 ST  - [Noninvasive prenatal diagnosis of trisomy 21, 18 and 13 using cell-free fetal DNA]-","{""G. Jakiel"",""K. Gorzelnik"",""J. G. Zimowski"",""T. CN  - PubMed DA  - Aug DP  - NLM ET  - 2013/11/07 Roszkowski"",""J. Bijok""}"
4,0,0,0,Dermatologic clinics,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,Br Med Bull,0,0,0,0,0,0,0
7,0,0,English; ABSTRACT LANGUAGE:English,0,0,0,0,0,0,0,0
8,0,0,0,Clinical Neuropsychologist,0,0,0,0,0,0,0
9,0,0,0,The British journal of radiology,0,0,0,0,0,0,0
10,0,0,0,Transportation Research Part D-Transport and Environment,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,Acta Obstet Gynecol Scand,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,British Journal of Dermatology.,0,0,0,0,0,0,0
16,0,0,0,Clinical Interventions In Aging,0,0,0,0,0,0,0
17,0,0,0,Cochrane Database Syst Rev,0,0,0,0,0,0,0
18,0,0,0,0,0,Jan-68,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,512-9 ST  - A performance improvement process to tackle tachysystole-,"{""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""}"
22,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,5/20/09,0,0
24,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,15265161 (ISSN),0,0,0,0,0
30,0,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,0,0,0,0,0,0,0
31,0,0,0,Eur. Heart J.,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,1745-0128 1745-0136,0,0,0,0,0
36,0,0,0,Respiration; international review of thoracic diseases,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,316-26; discussion 326-7,0
38,0,0,0,0,0,0,0,0,0,"20-6, 28",0
39,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,5/15/11,0,0
46,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0
51,0,0,English; ABSTRACT LANGUAGE:English,0,0,0,0,0,0,0,0
52,0,0,0,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,0,0,0,0,0,0,0
53,0,0,0,Journal of science and medicine in sport / Sports Medicine Australia,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0
55,0,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0-8077-4913-3,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,-7977,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0
64,0,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,Paediatrics and Child Health,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0
68,0,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,0,0,0,0,0,"453-5, 459",0
69,0,The relationship between capsulorhexis size and anterior chamber depth relation.,0,0,0,0,0,0,0,0,0
70,0,0,0,CANCER,0,0,0,0,7/15/03,0,0
71,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,11/15/13,0,0
73,0,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,118-124 7p,0
77,0,0,0,Archives De Pediatrie,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,TEACHING Exceptional Children Plus,0,"1553-9318, 1553-9318",0,0,0,0,0
83,0,0,engspa,Actas urologicas espanolas,0,0,0,0,0,0,0
84,0,0,eng     por,0,0,0,0,0,0,0,0
85,0,0,0,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",0,0,0,0,0,0,0
86,0,0,0,J Med Toxicol,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,Int J Gynaecol Obstet,0,0,0,0,0,0,0
89,0,0,0,0,Rev.Neurol.,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,Pathologie non allergique et exposition aux moisissures domestiques.,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,1540-7314 0148-8376,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,Expert Opin Drug Metab Toxicol,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,J Dent Res,0,0,0,0,0,0,0
98,0,0,0,Am J Physiol Endocrinol Metab,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,1612-4782     1612-4790,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,The Cochrane Database Of Systematic Reviews,0,0,0,0,0,0,0
110,0,0,0,"Cancer immunology, immunotherapy : CII",0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0
